customerid,loanno,Month,Loan Amount,EMI Amount,Interest Rate (%),Repayment Period (Months),Credit Score,Credit History (Years),Outstanding Balance Amount,Bank Statement,payment
Cus0431,Loan0004,March,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,April,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,May,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,June,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,July,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,August,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,September,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,October,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,November,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0004,December,228986.42,14422.36,14.83,57,721,18,71783.76,"Transactions: 26, Deposits: 84366.44, Withdrawals: 30504.2",1
Cus0431,Loan0009,January,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,February,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,March,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,April,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,May,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,June,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,July,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,August,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,September,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",0
Cus0431,Loan0009,October,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,November,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",1
Cus0431,Loan0009,December,304502.84,12915.01,14.72,26,719,9,174863.54,"Transactions: 2, Deposits: 51421.5, Withdrawals: 49408.39",0
Cus0431,Loan0003,January,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,February,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,March,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,April,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,May,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,June,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,July,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,August,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,September,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,October,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,November,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0431,Loan0003,December,377318.88,8452.6,14.95,13,743,15,210919.76,"Transactions: 2, Deposits: 90625.75, Withdrawals: 52896.38",1
Cus0432,Loan0003,January,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,February,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,March,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,April,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,May,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,June,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",0
Cus0432,Loan0003,July,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,August,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,September,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,October,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,November,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0003,December,219623.83,13032.08,9.84,58,607,20,107793.53,"Transactions: 23, Deposits: 78792.87, Withdrawals: 22002.11",1
Cus0432,Loan0002,January,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,February,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,March,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,April,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,May,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",0
Cus0432,Loan0002,June,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,July,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,August,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",0
Cus0432,Loan0002,September,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,October,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,November,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0002,December,318873.81,12632.61,6.72,56,772,10,105398.4,"Transactions: 19, Deposits: 81857.47, Withdrawals: 55715.94",1
Cus0432,Loan0006,January,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,February,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,March,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,April,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,May,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,June,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,July,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,August,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,September,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,October,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,November,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0432,Loan0006,December,322142.6,13364.1,14.76,49,680,1,312764.55,"Transactions: 2, Deposits: 74090.23, Withdrawals: 42251.46",1
Cus0433,Loan0002,January,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0002,February,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0002,March,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0002,April,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0002,May,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",0
Cus0433,Loan0002,June,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0002,July,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",0
Cus0433,Loan0002,August,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",0
Cus0433,Loan0002,September,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0002,October,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0002,November,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0002,December,358931.59,13112.66,11.79,27,850,20,277717.65,"Transactions: 6, Deposits: 85216.55, Withdrawals: 12653.88",1
Cus0433,Loan0010,January,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,February,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,March,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,April,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,May,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,June,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,July,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,August,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,September,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,October,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,November,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0010,December,478647.85,13100.67,6.98,18,842,13,274745.25,"Transactions: 22, Deposits: 44870.6, Withdrawals: 46681.68",1
Cus0433,Loan0009,January,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,February,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,March,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,April,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,May,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",0
Cus0433,Loan0009,June,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,July,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,August,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,September,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,October,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,November,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0433,Loan0009,December,408924.52,8969.57,7.12,18,679,12,72547.69,"Transactions: 14, Deposits: 89115.81, Withdrawals: 54971.36",1
Cus0434,Loan0003,January,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,February,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,March,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,April,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,May,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,June,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,July,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,August,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,September,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,October,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,November,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0003,December,260182.19,10458.4,10.77,17,686,15,195608.97,"Transactions: 17, Deposits: 33199.1, Withdrawals: 89137.11",1
Cus0434,Loan0005,January,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,February,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",0
Cus0434,Loan0005,March,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,April,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,May,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,June,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,July,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,August,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,September,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,October,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,November,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0005,December,218270.27,11899.9,11.19,18,643,1,210325.18,"Transactions: 17, Deposits: 11132.06, Withdrawals: 39417.37",1
Cus0434,Loan0007,January,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,February,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,March,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,April,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,May,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,June,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,July,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",0
Cus0434,Loan0007,August,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,September,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,October,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,November,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0434,Loan0007,December,291879.17,13600.27,9.82,35,819,3,278952.34,"Transactions: 7, Deposits: 67283.36, Withdrawals: 54838.12",1
Cus0435,Loan0009,January,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,February,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,March,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,April,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,May,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,June,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,July,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,August,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,September,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",0
Cus0435,Loan0009,October,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,November,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0009,December,229089.73,12782.27,4.86,35,746,6,204219.01,"Transactions: 23, Deposits: 86137.58, Withdrawals: 79478.52",1
Cus0435,Loan0004,January,352198.62,13700.53,8.34,51,609,18,312834.63,"Transactions: 26, Deposits: 94663.36, Withdrawals: 82648.44",1
Cus0435,Loan0004,February,352198.62,13700.53,8.34,51,609,18,312834.63,"Transactions: 26, Deposits: 94663.36, Withdrawals: 82648.44",1
